n	REAL(eigenstate[n])	IMAG(eigenstate[n])
177	0.000090	0.000078
178	0.000091	0.000079
179	0.000092	0.000080
180	0.000094	0.000081
181	0.000095	0.000083
182	0.000096	0.000084
183	0.000098	0.000085
184	0.000099	0.000086
185	0.000100	0.000088
186	0.000102	0.000089
187	0.000103	0.000091
188	0.000105	0.000092
189	0.000107	0.000094
190	0.000108	0.000095
191	0.000110	0.000097
192	0.000111	0.000099
193	0.000113	0.000101
194	0.000115	0.000102
195	0.000116	0.000104
196	0.000118	0.000106
197	0.000120	0.000108
198	0.000122	0.000110
199	0.000124	0.000112
200	0.000125	0.000114
201	0.000127	0.000116
202	0.000129	0.000118
203	0.000132	0.000120
204	0.000134	0.000122
205	0.000136	0.000124
206	0.000138	0.000127
207	0.000140	0.000129
208	0.000143	0.000131
209	0.000145	0.000134
210	0.000148	0.000136
211	0.000150	0.000138
212	0.000153	0.000141
213	0.000155	0.000144
214	0.000158	0.000146
215	0.000161	0.000149
216	0.000164	0.000152
217	0.000167	0.000155
218	0.000170	0.000158
219	0.000174	0.000161
220	0.000177	0.000164
221	0.000180	0.000167
222	0.000184	0.000171
223	0.000187	0.000174
224	0.000191	0.000178
225	0.000195	0.000182
226	0.000199	0.000186
227	0.000202	0.000190
228	0.000206	0.000194
229	0.000210	0.000198
230	0.000214	0.000202
231	0.000219	0.000207
232	0.000223	0.000212
233	0.000227	0.000216
234	0.000231	0.000221
235	0.000236	0.000227
236	0.000240	0.000232
237	0.000245	0.000237
238	0.000250	0.000243
239	0.000255	0.000249
240	0.000260	0.000255
241	0.000265	0.000261
242	0.000271	0.000267
243	0.000276	0.000274
244	0.000282	0.000281
245	0.000288	0.000288
246	0.000294	0.000295
247	0.000300	0.000303
248	0.000307	0.000310
249	0.000314	0.000318
250	0.000321	0.000327
251	0.000329	0.000335
252	0.000336	0.000344
253	0.000344	0.000353
254	0.000352	0.000362
255	0.000361	0.000372
256	0.000370	0.000382
257	0.000379	0.000392
258	0.000389	0.000403
259	0.000399	0.000414
260	0.000409	0.000425
261	0.000420	0.000437
262	0.000431	0.000449
263	0.000442	0.000462
264	0.000454	0.000475
265	0.000466	0.000488
266	0.000479	0.000502
267	0.000492	0.000516
268	0.000506	0.000531
269	0.000520	0.000546
270	0.000535	0.000562
271	0.000550	0.000578
272	0.000566	0.000595
273	0.000583	0.000613
274	0.000600	0.000631
275	0.000617	0.000649
276	0.000636	0.000669
277	0.000655	0.000689
278	0.000674	0.000709
279	0.000694	0.000730
280	0.000716	0.000752
281	0.000737	0.000775
282	0.000760	0.000798
283	0.000783	0.000823
284	0.000808	0.000848
285	0.000833	0.000873
286	0.000859	0.000900
287	0.000886	0.000927
288	0.000914	0.000956
289	0.000942	0.000985
290	0.000972	0.001016
291	0.001003	0.001047
292	0.001035	0.001079
293	0.001068	0.001113
294	0.001103	0.001147
295	0.001138	0.001183
296	0.001175	0.001220
297	0.001213	0.001258
298	0.001252	0.001298
299	0.001293	0.001339
300	0.001335	0.001381
301	0.001379	0.001424
302	0.001424	0.001469
303	0.001470	0.001516
304	0.001519	0.001564
305	0.001568	0.001613
306	0.001620	0.001665
307	0.001673	0.001718
308	0.001728	0.001772
309	0.001785	0.001828
310	0.001844	0.001887
311	0.001904	0.001947
312	0.001967	0.002009
313	0.002031	0.002072
314	0.002098	0.002138
315	0.002167	0.002206
316	0.002238	0.002276
317	0.002311	0.002349
318	0.002387	0.002423
319	0.002465	0.002500
320	0.002545	0.002580
321	0.002628	0.002661
322	0.002714	0.002745
323	0.002802	0.002832
324	0.002893	0.002921
325	0.002986	0.003013
326	0.003083	0.003108
327	0.003182	0.003205
328	0.003284	0.003306
329	0.003389	0.003409
330	0.003497	0.003515
331	0.003608	0.003624
332	0.003723	0.003736
333	0.003841	0.003851
334	0.003962	0.003970
335	0.004086	0.004091
336	0.004214	0.004217
337	0.004345	0.004345
338	0.004480	0.004477
339	0.004619	0.004613
340	0.004761	0.004752
341	0.004907	0.004895
342	0.005057	0.005042
343	0.005211	0.005193
344	0.005368	0.005348
345	0.005530	0.005506
346	0.005696	0.005669
347	0.005867	0.005836
348	0.006041	0.006008
349	0.006220	0.006183
350	0.006403	0.006363
351	0.006591	0.006548
352	0.006784	0.006737
353	0.006981	0.006930
354	0.007183	0.007129
355	0.007389	0.007332
356	0.007601	0.007540
357	0.007817	0.007753
358	0.008039	0.007971
359	0.008265	0.008194
360	0.008497	0.008422
361	0.008734	0.008655
362	0.008976	0.008893
363	0.009224	0.009137
364	0.009477	0.009386
365	0.009735	0.009640
366	0.009999	0.009900
367	0.010269	0.010165
368	0.010544	0.010436
369	0.010824	0.010712
370	0.011111	0.010994
371	0.011403	0.011282
372	0.011701	0.011575
373	0.012004	0.011874
374	0.012314	0.012179
375	0.012629	0.012489
376	0.012950	0.012805
377	0.013278	0.013127
378	0.013611	0.013455
379	0.013950	0.013789
380	0.014295	0.014129
381	0.014646	0.014475
382	0.015003	0.014826
383	0.015366	0.015184
384	0.015735	0.015547
385	0.016110	0.015917
386	0.016492	0.016292
387	0.016879	0.016673
388	0.017272	0.017061
389	0.017671	0.017454
390	0.018076	0.017853
391	0.018487	0.018257
392	0.018904	0.018668
393	0.019327	0.019084
394	0.019755	0.019507
395	0.020190	0.019934
396	0.020630	0.020368
397	0.021075	0.020807
398	0.021526	0.021252
399	0.021983	0.021702
400	0.022445	0.022157
401	0.022912	0.022618
402	0.023385	0.023085
403	0.023863	0.023556
404	0.024346	0.024032
405	0.024833	0.024513
406	0.025326	0.025000
407	0.025823	0.025491
408	0.026325	0.025986
409	0.026832	0.026486
410	0.027343	0.026990
411	0.027858	0.027499
412	0.028377	0.028012
413	0.028900	0.028528
414	0.029426	0.029049
415	0.029957	0.029573
416	0.030491	0.030101
417	0.031028	0.030632
418	0.031568	0.031166
419	0.032111	0.031703
420	0.032657	0.032243
421	0.033205	0.032786
422	0.033756	0.033331
423	0.034309	0.033878
424	0.034864	0.034428
425	0.035421	0.034979
426	0.035979	0.035532
427	0.036539	0.036086
428	0.037100	0.036642
429	0.037661	0.037198
430	0.038223	0.037756
431	0.038786	0.038313
432	0.039349	0.038872
433	0.039912	0.039430
434	0.040475	0.039988
435	0.041037	0.040546
436	0.041598	0.041103
437	0.042159	0.041659
438	0.042718	0.042214
439	0.043275	0.042767
440	0.043831	0.043319
441	0.044385	0.043869
442	0.044936	0.044417
443	0.045485	0.044962
444	0.046031	0.045505
445	0.046574	0.046045
446	0.047114	0.046581
447	0.047650	0.047114
448	0.048182	0.047643
449	0.048709	0.048168
450	0.049232	0.048689
451	0.049751	0.049205
452	0.050264	0.049717
453	0.050772	0.050223
454	0.051275	0.050724
455	0.051771	0.051219
456	0.052262	0.051708
457	0.052746	0.052191
458	0.053223	0.052667
459	0.053693	0.053137
460	0.054156	0.053599
461	0.054612	0.054055
462	0.055060	0.054502
463	0.055499	0.054942
464	0.055931	0.055374
465	0.056353	0.055797
466	0.056768	0.056212
467	0.057173	0.056618
468	0.057568	0.057015
469	0.057955	0.057403
470	0.058331	0.057781
471	0.058698	0.058149
472	0.059054	0.058508
473	0.059400	0.058856
474	0.059735	0.059193
475	0.060060	0.059520
476	0.060374	0.059836
477	0.060676	0.060141
478	0.060967	0.060435
479	0.061247	0.060717
480	0.061514	0.060988
481	0.061770	0.061246
482	0.062014	0.061493
483	0.062246	0.061728
484	0.062465	0.061950
485	0.062672	0.062160
486	0.062866	0.062358
487	0.063047	0.062543
488	0.063215	0.062715
489	0.063371	0.062874
490	0.063513	0.063020
491	0.063642	0.063153
492	0.063758	0.063273
493	0.063860	0.063379
494	0.063949	0.063472
495	0.064025	0.063552
496	0.064087	0.063618
497	0.064136	0.063671
498	0.064171	0.063711
499	0.064192	0.063736
500	0.064200	0.063748
501	0.064194	0.063747
502	0.064175	0.063732
503	0.064142	0.063703
504	0.064096	0.063661
505	0.064036	0.063605
506	0.063963	0.063535
507	0.063876	0.063453
508	0.063776	0.063356
509	0.063662	0.063247
510	0.063535	0.063124
511	0.063396	0.062987
512	0.063243	0.062838
513	0.063077	0.062676
514	0.062899	0.062500
515	0.062707	0.062312
516	0.062504	0.062111
517	0.062287	0.061897
518	0.062059	0.061671
519	0.061818	0.061433
520	0.061565	0.061183
521	0.061300	0.060920
522	0.061024	0.060646
523	0.060736	0.060360
524	0.060437	0.060062
525	0.060126	0.059753
526	0.059805	0.059433
527	0.059473	0.059102
528	0.059130	0.058761
529	0.058777	0.058409
530	0.058414	0.058046
531	0.058041	0.057674
532	0.057658	0.057291
533	0.057265	0.056900
534	0.056864	0.056498
535	0.056453	0.056088
536	0.056034	0.055669
537	0.055606	0.055241
538	0.055170	0.054805
539	0.054726	0.054361
540	0.054274	0.053910
541	0.053815	0.053450
542	0.053348	0.052983
543	0.052875	0.052510
544	0.052394	0.052029
545	0.051908	0.051542
546	0.051415	0.051049
547	0.050916	0.050550
548	0.050412	0.050046
549	0.049902	0.049536
550	0.049387	0.049021
551	0.048867	0.048501
552	0.048343	0.047976
553	0.047814	0.047448
554	0.047282	0.046915
555	0.046745	0.046378
556	0.046205	0.045839
557	0.045662	0.045296
558	0.045116	0.044750
559	0.044567	0.044201
560	0.044016	0.043650
561	0.043463	0.043097
562	0.042907	0.042542
563	0.042350	0.041986
564	0.041792	0.041428
565	0.041232	0.040869
566	0.040672	0.040309
567	0.040111	0.039749
568	0.039549	0.039189
569	0.038988	0.038628
570	0.038426	0.038068
571	0.037865	0.037507
572	0.037304	0.036948
573	0.036744	0.036389
574	0.036185	0.035832
575	0.035627	0.035276
576	0.035071	0.034721
577	0.034517	0.034168
578	0.033964	0.033617
579	0.033413	0.033068
580	0.032865	0.032522
581	0.032319	0.031978
582	0.031776	0.031436
583	0.031235	0.030898
584	0.030698	0.030363
585	0.030163	0.029831
586	0.029633	0.029302
587	0.029105	0.028777
588	0.028582	0.028256
589	0.028062	0.027738
590	0.027546	0.027225
591	0.027034	0.026716
592	0.026527	0.026212
593	0.026023	0.025711
594	0.025525	0.025216
595	0.025031	0.024725
596	0.024542	0.024239
597	0.024057	0.023757
598	0.023578	0.023281
599	0.023103	0.022810
600	0.022634	0.022344
601	0.022170	0.021883
602	0.021711	0.021428
603	0.021258	0.020978
604	0.020810	0.020534
605	0.020367	0.020095
606	0.019931	0.019662
607	0.019500	0.019234
608	0.019074	0.018812
609	0.018655	0.018396
610	0.018241	0.017986
611	0.017834	0.017581
612	0.017432	0.017183
613	0.017036	0.016790
614	0.016646	0.016404
615	0.016262	0.016023
616	0.015884	0.015648
617	0.015512	0.015279
618	0.015146	0.014917
619	0.014786	0.014560
620	0.014433	0.014209
621	0.014085	0.013864
622	0.013743	0.013526
623	0.013407	0.013193
624	0.013077	0.012866
625	0.012753	0.012545
626	0.012435	0.012230
627	0.012123	0.011921
628	0.011817	0.011618
629	0.011516	0.011320
630	0.011222	0.011029
631	0.010933	0.010743
632	0.010649	0.010463
633	0.010372	0.010188
634	0.010100	0.009919
635	0.009833	0.009656
636	0.009572	0.009398
637	0.009317	0.009146
638	0.009067	0.008900
639	0.008822	0.008658
640	0.008583	0.008422
641	0.008349	0.008191
642	0.008120	0.007965
643	0.007896	0.007745
644	0.007677	0.007529
645	0.007463	0.007319
646	0.007255	0.007113
647	0.007051	0.006913
648	0.006851	0.006717
649	0.006657	0.006525
650	0.006467	0.006339
651	0.006282	0.006157
652	0.006101	0.005979
653	0.005925	0.005806
654	0.005753	0.005637
655	0.005585	0.005472
656	0.005422	0.005312
657	0.005262	0.005156
658	0.005107	0.005003
659	0.004956	0.004855
660	0.004809	0.004710
661	0.004665	0.004569
662	0.004526	0.004432
663	0.004390	0.004299
664	0.004258	0.004169
665	0.004129	0.004043
666	0.004004	0.003920
667	0.003882	0.003801
668	0.003764	0.003685
669	0.003648	0.003572
670	0.003536	0.003462
671	0.003428	0.003356
672	0.003322	0.003252
673	0.003219	0.003152
674	0.003119	0.003054
675	0.003022	0.002959
676	0.002928	0.002867
677	0.002836	0.002777
678	0.002747	0.002691
679	0.002661	0.002606
680	0.002577	0.002524
681	0.002496	0.002445
682	0.002417	0.002368
683	0.002340	0.002294
684	0.002266	0.002221
685	0.002194	0.002151
686	0.002124	0.002083
687	0.002057	0.002017
688	0.001991	0.001953
689	0.001928	0.001891
690	0.001866	0.001831
691	0.001806	0.001773
692	0.001749	0.001717
693	0.001693	0.001663
694	0.001638	0.001610
695	0.001586	0.001559
696	0.001535	0.001510
697	0.001486	0.001462
698	0.001439	0.001416
699	0.001392	0.001371
700	0.001348	0.001328
701	0.001305	0.001286
702	0.001263	0.001246
703	0.001223	0.001207
704	0.001184	0.001169
705	0.001146	0.001133
706	0.001109	0.001098
707	0.001074	0.001064
708	0.001040	0.001031
709	0.001007	0.000999
710	0.000975	0.000968
711	0.000944	0.000939
712	0.000914	0.000910
713	0.000885	0.000883
714	0.000858	0.000856
715	0.000831	0.000830
716	0.000805	0.000805
717	0.000780	0.000781
718	0.000756	0.000758
719	0.000732	0.000735
720	0.000710	0.000714
721	0.000688	0.000693
722	0.000667	0.000673
723	0.000647	0.000653
724	0.000628	0.000634
725	0.000609	0.000616
726	0.000591	0.000599
727	0.000574	0.000582
728	0.000557	0.000566
729	0.000541	0.000550
730	0.000526	0.000535
731	0.000511	0.000520
732	0.000496	0.000506
733	0.000482	0.000492
734	0.000469	0.000479
735	0.000456	0.000466
736	0.000443	0.000453
737	0.000431	0.000441
738	0.000420	0.000430
739	0.000408	0.000419
740	0.000398	0.000408
741	0.000387	0.000397
742	0.000377	0.000387
743	0.000367	0.000377
744	0.000357	0.000368
745	0.000348	0.000359
746	0.000339	0.000350
747	0.000331	0.000341
748	0.000322	0.000333
749	0.000314	0.000325
750	0.000306	0.000317
751	0.000299	0.000309
752	0.000291	0.000302
753	0.000284	0.000295
754	0.000277	0.000288
755	0.000271	0.000281
756	0.000264	0.000274
757	0.000258	0.000268
758	0.000252	0.000262
759	0.000246	0.000256
760	0.000240	0.000250
761	0.000235	0.000244
762	0.000229	0.000239
763	0.000224	0.000234
764	0.000219	0.000228
765	0.000214	0.000223
766	0.000209	0.000218
767	0.000205	0.000214
768	0.000200	0.000209
769	0.000196	0.000204
770	0.000192	0.000200
771	0.000188	0.000196
772	0.000184	0.000191
773	0.000180	0.000187
774	0.000176	0.000183
775	0.000173	0.000179
776	0.000169	0.000176
777	0.000166	0.000172
778	0.000163	0.000168
779	0.000160	0.000165
780	0.000157	0.000162
781	0.000154	0.000158
782	0.000151	0.000155
783	0.000148	0.000152
784	0.000146	0.000149
785	0.000143	0.000146
786	0.000141	0.000144
787	0.000138	0.000141
788	0.000136	0.000138
789	0.000134	0.000136
790	0.000132	0.000133
791	0.000129	0.000131
792	0.000127	0.000129
793	0.000125	0.000127
794	0.000124	0.000124
795	0.000122	0.000122
796	0.000120	0.000120
797	0.000118	0.000119
798	0.000116	0.000117
799	0.000115	0.000115
800	0.000113	0.000113
801	0.000112	0.000112
802	0.000110	0.000110
803	0.000109	0.000109
804	0.000107	0.000107
805	0.000106	0.000106
806	0.000105	0.000104
807	0.000104	0.000103
808	0.000102	0.000101
809	0.000101	0.000100
810	0.000100	0.000099
811	0.000099	0.000097
812	0.000098	0.000096
813	0.000097	0.000095
814	0.000096	0.000094
815	0.000095	0.000093
816	0.000094	0.000091
817	0.000093	0.000090
818	0.000092	0.000089
819	0.000091	0.000088
820	0.000090	0.000087
821	0.000089	0.000086
822	0.000088	0.000085
823	0.000087	0.000084
824	0.000086	0.000083
825	0.000085	0.000081
826	0.000084	0.000080
827	0.000083	0.000079
828	0.000082	0.000078
829	0.000082	0.000077
830	0.000081	0.000076
831	0.000080	0.000075
832	0.000079	0.000074
833	0.000078	0.000074
834	0.000077	0.000073
835	0.000076	0.000072
836	0.000075	0.000071
837	0.000074	0.000070
838	0.000073	0.000069
839	0.000073	0.000068
840	0.000072	0.000067
841	0.000071	0.000066
842	0.000070	0.000066
843	0.000070	0.000065
844	0.000069	0.000064
845	0.000068	0.000064
846	0.000068	0.000063
847	0.000067	0.000062
848	0.000067	0.000062
849	0.000066	0.000061
850	0.000066	0.000061
851	0.000065	0.000060
852	0.000065	0.000060
853	0.000064	0.000059
854	0.000064	0.000059
855	0.000063	0.000058
856	0.000063	0.000058
857	0.000062	0.000057
858	0.000062	0.000057
859	0.000061	0.000056
860	0.000061	0.000056
861	0.000061	0.000056
862	0.000060	0.000055
863	0.000060	0.000055
864	0.000059	0.000054
865	0.000059	0.000054
866	0.000058	0.000053
867	0.000058	0.000053
868	0.000058	0.000053
869	0.000057	0.000052
870	0.000057	0.000052
871	0.000056	0.000052
872	0.000056	0.000051
873	0.000055	0.000051
874	0.000055	0.000051
875	0.000054	0.000050
876	0.000053	0.000050
877	0.000053	0.000049
878	0.000052	0.000049
879	0.000052	0.000049
880	0.000051	0.000048
881	0.000051	0.000048
882	0.000050	0.000048
883	0.000049	0.000047
884	0.000049	0.000047
885	0.000048	0.000047
886	0.000047	0.000046
887	0.000047	0.000046
888	0.000046	0.000045
889	0.000045	0.000045
890	0.000045	0.000044
891	0.000044	0.000044
892	0.000043	0.000043
893	0.000043	0.000043
894	0.000042	0.000042
895	0.000042	0.000042
896	0.000041	0.000041
897	0.000040	0.000041
898	0.000040	0.000040
899	0.000039	0.000040
900	0.000039	0.000039
901	0.000038	0.000038
902	0.000038	0.000038
903	0.000037	0.000037
904	0.000036	0.000037
905	0.000036	0.000036
906	0.000035	0.000036
907	0.000035	0.000035
908	0.000034	0.000034
909	0.000034	0.000034
910	0.000033	0.000033
911	0.000033	0.000033
912	0.000032	0.000033
913	0.000032	0.000032
914	0.000031	0.000032
915	0.000031	0.000031
916	0.000030	0.000031
917	0.000029	0.000031
918	0.000029	0.000030
919	0.000028	0.000030
920	0.000028	0.000030
921	0.000027	0.000029
922	0.000027	0.000029
923	0.000026	0.000029
924	0.000026	0.000028
925	0.000025	0.000028
926	0.000025	0.000028
927	0.000024	0.000027
928	0.000024	0.000027
929	0.000023	0.000027
930	0.000023	0.000027
931	0.000023	0.000026
932	0.000022	0.000026
933	0.000022	0.000026
934	0.000022	0.000025
935	0.000021	0.000025
936	0.000021	0.000025
937	0.000021	0.000025
938	0.000020	0.000024
939	0.000020	0.000024
940	0.000020	0.000024
941	0.000020	0.000024
942	0.000020	0.000024
943	0.000019	0.000023
944	0.000019	0.000023
945	0.000019	0.000023
946	0.000019	0.000023
947	0.000019	0.000022
948	0.000019	0.000022
949	0.000018	0.000022
950	0.000018	0.000022
951	0.000018	0.000021
952	0.000018	0.000021
953	0.000018	0.000021
954	0.000018	0.000021
955	0.000018	0.000020
956	0.000018	0.000020
957	0.000018	0.000020
958	0.000017	0.000020
959	0.000017	0.000019
960	0.000017	0.000019
961	0.000017	0.000019
962	0.000017	0.000019
963	0.000017	0.000018
964	0.000017	0.000018
965	0.000017	0.000018
966	0.000016	0.000018
967	0.000016	0.000017
968	0.000016	0.000017
969	0.000016	0.000017
970	0.000016	0.000017
971	0.000016	0.000016
972	0.000015	0.000016
973	0.000015	0.000016
974	0.000015	0.000016
975	0.000015	0.000015
976	0.000014	0.000015
977	0.000014	0.000015
978	0.000014	0.000014
979	0.000013	0.000014
980	0.000013	0.000014
981	0.000013	0.000013
982	0.000012	0.000013
983	0.000012	0.000012
984	0.000012	0.000012
985	0.000011	0.000011
986	0.000011	0.000011
987	0.000010	0.000010
988	0.000010	0.000010
989	0.000009	0.000009
990	0.000009	0.000008
991	0.000008	0.000008
992	0.000007	0.000007
993	0.000007	0.000006
994	0.000006	0.000006
995	0.000005	0.000005
996	0.000004	0.000004
997	0.000003	0.000003
998	0.000003	0.000003
999	0.000002	0.000002
1000	0.000001	0.000001
